,Rank_Scoring_Offense,Team,Current_Season_Scoring_Offense,Last 3_Scoring_Offense,Last 1_Scoring_Offense,At_Home_Scoring_Offense,Away_Scoring_Offense,Previous_Season_Scoring_Offense,Season,Week,Rank_Total_Offense,Current_Season_Total_Offense,Last 3_Total_Offense,Last 1_Total_Offense,At_Home_Total_Offense,Away_Total_Offense,Previous_Season_Total_Offense,Rank_Scoring_Defense,Current_Season_Scoring_Defense,Last 3_Scoring_Defense,Last 1_Scoring_Defense,At_Home_Scoring_Defense,Away_Scoring_Defense,Previous_Season_Scoring_Defense,Rank_Total_Defense,Current_Season_Total_Defense,Last 3_Total_Defense,Last 1_Total_Defense,At_Home_Total_Defense,Away_Total_Defense,Previous_Season_Total_Defense,Rank_Turnovers_Given,Current_Season_Turnovers_Given,Last 3_Turnovers_Given,Last 1_Turnovers_Given,At_Home_Turnovers_Given,Away_Turnovers_Given,Previous_Season_Turnovers_Given,Rank_Turnovers_Taken,Current_Season_Turnovers_Taken,Last 3_Turnovers_Taken,Last 1_Turnovers_Taken,At_Home_Turnovers_Taken,Away_Turnovers_Taken,Previous_Season_Turnovers_Taken,Rank_Last_5,Rating_Last_5,Hi_Last_5,Low_Last_5,Last_Last_5,Rank_Neutral_Site,Rating_Neutral_Site,Hi_Neutral_Site,Low_Neutral_Site,Last_Neutral_Site,Rank_SoS,Rating_SoS,Hi_SoS,Low_SoS,Last_SoS
38,,W Michigan,29.8,35.0,38.0,28.2,31.4,24.7,2010,13,,403.3,461.3,429.0,391.2,415.4,377.3,,26.5,19.7,3.0,26.2,26.8,29.1,,404.2,433.0,431.0,419.6,388.8,427.9,,2.5,2.3,1.0,2.8,2.2,2.3,,2.4,2.7,3.0,2.6,2.2,1.8,53,2.0,49,113,76,58,--,50,109,58,105,-10.0,21,114,107
39,,Ohio,29.7,34.3,31.0,34.4,25.0,24.5,2010,13,,343.8,361.0,282.0,372.0,315.6,300.9,,22.3,23.7,23.0,20.6,24.0,22.2,,355.9,360.3,402.0,321.4,390.4,356.0,,2.4,2.7,2.0,2.4,2.4,1.6,,2.2,2.3,3.0,2.0,2.4,2.7,64,-1.5,61,116,63,67,--,66,120,75,116,-13.0,76,118,117
40,,Florida,29.6,34.3,14.0,28.3,31.5,33.8,2010,13,,354.4,385.7,226.0,332.7,387.0,445.1,,21.2,27.0,36.0,19.8,23.3,13.2,,303.1,314.7,395.0,320.2,277.5,247.8,,1.8,1.7,2.0,1.5,2.3,1.2,,2.3,2.3,0.0,2.2,2.5,1.7,26,9.1,7,34,33,6,14.7,2,41,6,14,5.0,2,73,9
41,,Mississippi,29.6,31.0,36.0,37.0,22.2,26.7,2010,13,,399.9,397.7,420.0,430.6,369.2,391.5,,34.2,38.7,43.0,34.6,33.8,19.1,,397.8,377.0,470.0,393.4,402.2,312.3,,1.9,3.0,3.0,1.4,2.4,2.5,,1.5,1.7,2.0,1.6,1.4,1.6,74,-5.4,44,113,71,62,--,40,93,71,57,-1.7,38,115,66
42,,Air Force,29.3,41.7,35.0,33.8,25.5,26.2,2010,13,,424.0,443.3,460.0,432.0,417.3,354.8,,22.4,21.7,20.0,19.6,24.7,17.0,,356.0,307.0,337.0,325.4,381.5,299.8,,1.5,1.0,2.0,2.2,0.8,1.0,,1.5,1.7,1.0,1.8,1.2,2.5,51,2.2,3,54,49,45,--,19,51,44,51,-0.7,14,96,49
43,,LSU,29.0,39.3,43.0,30.5,26.8,24.8,2010,13,,342.1,384.7,470.0,348.0,333.3,304.7,,17.2,19.0,36.0,15.3,20.0,16.2,,297.7,311.7,420.0,266.3,344.8,327.3,,1.7,0.7,2.0,1.5,2.0,1.1,,2.3,3.3,3.0,2.8,1.5,1.4,21,11.3,8,41,15,10,10.2,2,30,9,15,4.8,5,30,10
44,,Florida St,29.0,27.0,30.0,28.0,30.0,31.0,2010,13,,388.8,346.0,354.0,383.4,394.2,422.8,,20.1,22.0,16.0,15.8,24.4,31.8,,357.4,445.3,432.0,309.2,405.6,443.2,,1.8,1.3,2.0,1.8,1.8,1.9,,1.7,2.0,4.0,1.2,2.2,2.2,40,6.6,6,47,23,29,--,19,96,30,23,3.8,10,90,24
45,,Iowa,28.8,17.3,17.0,31.3,25.0,23.7,2010,13,,392.3,367.3,278.0,400.7,379.8,336.9,,16.3,18.0,20.0,11.2,24.0,15.3,,327.2,363.0,353.0,274.7,406.0,270.1,,0.4,0.7,0.0,0.2,0.8,2.2,,2.0,1.3,2.0,2.0,2.0,2.4,23,10.1,10,71,26,51,--,8,70,46,30,2.4,28,101,41
46,,Rice,28.7,46.0,62.0,30.6,27.2,18.3,2010,13,,378.2,532.0,639.0,410.4,351.3,304.6,,39.9,52.0,38.0,34.2,44.7,43.1,,458.8,526.3,454.0,454.2,462.7,464.0,,1.7,2.3,1.0,1.8,1.7,2.3,,1.3,1.0,3.0,1.6,1.0,1.5,90,-12.3,68,111,110,117,-13.6,100,118,118,86,-6.6,5,116,76
47,,Cincinnati,28.7,28.7,69.0,36.0,19.5,36.0,2010,13,,440.6,406.3,661.0,519.6,341.8,436.6,,29.2,35.3,38.0,28.2,30.5,24.8,,378.7,358.0,393.0,352.6,411.3,390.5,,1.9,2.3,1.0,1.8,2.0,0.8,,1.1,2.0,2.0,1.0,1.3,1.3,72,-4.2,27,90,68,69,--,16,102,70,49,-0.3,14,50,46
48,,Texas Tech,28.6,19.3,7.0,22.5,32.7,36.9,2010,13,,431.4,422.7,326.0,373.3,470.2,472.9,,32.3,35.7,45.0,25.5,36.8,23.3,,457.1,521.7,572.0,397.8,496.7,365.2,,2.0,2.3,2.0,1.8,2.2,2.3,,1.8,1.7,1.0,2.8,1.2,1.9,54,1.9,25,73,64,14,7.6,9,65,12,38,1.0,12,75,29
49,,Army,28.4,23.3,3.0,27.3,29.2,14.7,2010,13,,335.9,295.0,174.0,335.3,336.3,267.6,,26.4,32.3,27.0,28.8,24.8,22.4,,339.0,397.3,373.0,342.5,336.7,301.4,,1.0,1.3,2.0,1.0,1.0,1.4,,2.2,1.7,1.0,1.3,2.8,2.0,83,-10.6,63,115,73,115,-13.5,71,117,115,98,-9.1,76,115,101
50,,Florida Intl,28.2,44.0,38.0,28.0,28.3,22.9,2010,13,,403.4,486.3,317.0,396.3,406.4,321.7,,27.1,29.0,17.0,25.0,28.0,35.3,,371.0,427.7,390.0,325.3,390.6,491.6,,1.7,1.0,0.0,2.7,1.3,1.8,,1.9,2.7,3.0,1.3,2.1,1.4,67,-2.2,59,96,72,63,--,52,114,63,89,-7.5,15,114,77
51,,Missouri,27.9,23.0,14.0,35.6,20.2,27.1,2010,13,,400.2,372.7,319.0,437.8,362.6,403.1,,16.9,17.3,0.0,18.4,15.4,26.5,,384.2,414.7,332.0,378.6,389.8,367.8,,1.2,0.7,0.0,1.8,0.6,1.6,,1.9,2.3,1.0,2.4,1.4,1.8,25,9.2,7,43,19,5,16.7,3,34,4,22,3.9,12,88,20
52,,Arizona,27.4,22.3,21.0,27.2,27.8,26.8,2010,13,,442.4,472.7,404.0,419.2,471.5,369.9,,19.4,29.0,24.0,20.6,18.0,24.5,,337.0,401.0,386.0,346.4,325.3,330.2,,1.4,1.7,2.0,1.6,1.3,1.5,,1.4,1.0,1.0,1.0,2.0,1.4,27,9.0,2,80,31,34,--,1,108,33,27,2.9,14,102,25
53,,Oregon St,27.3,21.3,36.0,30.2,24.4,31.3,2010,13,,332.3,286.0,330.0,345.0,319.6,408.8,,24.7,18.3,7.0,20.2,29.2,26.5,,393.9,325.0,255.0,332.2,455.6,349.9,,0.7,1.0,0.0,0.6,0.8,0.9,,1.8,1.7,2.0,2.0,1.6,1.3,39,7.0,20,58,46,7,14.5,3,27,7,5,6.9,1,18,7
54,,Maryland,26.8,26.0,16.0,35.3,21.2,19.8,2010,13,,334.4,370.7,432.0,399.0,291.3,311.5,,23.4,26.3,30.0,22.0,24.3,30.9,,375.0,413.3,354.0,345.0,395.0,394.3,,1.0,1.7,4.0,1.0,1.0,2.0,,1.8,2.0,2.0,2.0,1.7,1.6,22,11.0,20,82,27,18,4.9,10,114,15,48,0.0,39,98,52
55,,S Methodist,26.7,25.3,31.0,26.5,27.0,29.1,2010,13,,421.1,439.0,416.0,426.2,415.0,394.8,,26.2,20.7,17.0,24.8,27.8,28.0,,359.5,345.7,327.0,345.7,376.0,391.8,,1.9,1.7,2.0,1.7,2.2,2.0,,1.2,1.7,3.0,1.3,1.0,1.8,87,-11.7,38,88,84,76,--,17,87,78,79,-6.2,12,87,74
56,,UAB,26.6,30.0,31.0,29.3,23.4,27.8,2010,13,,430.7,459.0,513.0,473.0,380.0,425.9,,31.9,33.3,15.0,28.5,36.0,32.3,,403.8,409.0,331.0,394.8,414.6,453.3,,2.2,1.7,2.0,2.0,2.4,1.1,,1.5,1.3,3.0,1.7,1.4,1.8,86,-11.6,73,115,82,79,--,67,114,80,95,-8.4,51,99,81
57,,Temple,26.6,27.0,23.0,24.8,28.4,30.0,2010,13,,348.4,423.3,402.0,346.6,350.2,323.3,,18.2,13.7,31.0,16.8,19.6,21.9,,310.6,219.7,282.0,299.4,321.8,332.2,,2.1,2.3,3.0,1.8,2.4,1.5,,1.7,2.0,2.0,1.6,1.8,2.2,62,-1.0,50,118,54,47,--,41,114,42,96,-8.6,45,111,93
58,,LA Tech,26.6,31.7,41.0,28.2,24.5,27.5,2010,13,,399.3,376.0,426.0,429.4,361.8,355.4,,32.1,36.3,20.0,26.2,39.5,26.9,,473.1,457.0,366.0,441.0,513.3,377.0,,2.4,1.7,2.0,2.2,2.8,1.1,,1.8,2.3,3.0,1.0,2.8,1.5,68,-2.2,45,108,65,116,-13.6,78,119,117,78,-6.0,70,102,80
59,,Pittsburgh,26.6,21.7,17.0,27.0,26.2,31.6,2010,13,,351.2,303.3,292.0,367.3,338.4,391.8,,19.6,14.3,10.0,18.0,20.8,21.2,,303.7,273.0,285.0,263.0,336.2,332.7,,1.4,1.0,0.0,1.5,1.4,1.1,,1.7,1.3,1.0,1.8,1.6,1.8,16,14.4,9,75,20,37,--,3,45,34,35,1.6,19,42,36
60,,Toledo,26.3,35.0,33.0,23.0,29.0,29.7,2010,13,,356.7,452.3,539.0,388.4,330.3,437.9,,27.8,28.7,14.0,24.0,31.0,37.7,,368.9,388.0,254.0,335.8,396.5,407.4,,1.7,1.0,1.0,1.2,2.2,2.6,,2.6,2.0,4.0,2.8,2.5,1.8,80,-7.4,72,120,83,59,--,47,116,67,93,-8.0,28,109,94
61,,Notre Dame,26.3,27.3,27.0,26.1,26.5,30.1,2010,13,,387.7,362.3,373.0,392.6,379.3,451.8,,20.9,11.3,3.0,20.7,21.3,25.9,,361.8,279.7,174.0,374.1,340.3,397.8,,1.8,1.7,1.0,1.6,2.3,1.2,,1.8,2.0,2.0,2.1,1.3,1.6,31,8.4,16,63,38,21,0.2,21,119,119,39,1.0,16,56,33
62,,Miami (FL),26.0,26.0,17.0,23.3,27.8,28.8,2010,13,,432.0,492.0,464.0,459.0,414.0,394.1,,21.3,20.3,31.0,26.5,17.8,22.7,,341.1,344.3,369.0,346.0,337.8,335.2,,2.8,3.3,6.0,2.8,2.8,1.6,,2.5,1.3,1.0,1.5,3.2,1.7,24,9.7,3,52,21,28,--,6,106,27,13,5.3,1,110,16
63,,Arizona St,25.9,29.3,13.0,28.7,24.2,19.8,2010,13,,392.3,386.7,269.0,453.0,355.8,327.8,,26.0,17.0,17.0,19.7,29.8,22.7,,383.4,363.3,423.0,358.0,398.6,321.3,,2.4,1.7,2.0,3.3,1.8,2.4,,1.4,2.3,2.0,2.3,0.8,1.7,33,8.1,15,59,35,43,--,30,66,43,11,5.9,9,119,13
64,,TX El Paso,25.7,25.7,28.0,30.8,21.5,29.8,2010,13,,366.2,349.3,363.0,374.4,359.3,425.4,,26.8,34.3,31.0,19.0,33.3,33.5,,417.8,494.7,548.0,351.8,472.8,446.3,,1.4,1.0,1.0,0.8,1.8,1.8,,1.1,0.3,1.0,0.8,1.3,1.5,88,-11.9,86,117,98,92,--,82,119,95,117,-13.7,70,120,118
65,,GA Tech,25.6,20.3,30.0,28.6,22.6,33.5,2010,13,,408.1,415.0,410.0,426.6,389.6,416.4,,26.2,27.7,20.0,27.0,25.4,25.4,,386.9,431.0,449.0,436.4,337.4,365.6,,1.5,2.0,2.0,2.0,1.0,1.2,,1.8,2.0,2.0,2.6,1.0,1.8,61,-0.9,24,65,57,55,--,14,102,53,61,-2.0,14,91,54
66,,Idaho,25.5,19.7,28.0,24.5,26.2,32.7,2010,13,,385.7,337.7,358.0,344.8,413.0,451.0,,32.2,40.3,6.0,34.0,31.0,36.0,,433.0,504.7,243.0,436.8,430.5,433.5,,2.6,2.7,1.0,2.3,2.8,1.8,,1.8,1.0,2.0,1.0,2.3,1.2,,,,,,,,,,,,,,,
67,,N Carolina,25.4,24.0,25.0,24.4,26.4,20.6,2010,13,,381.0,410.7,404.0,354.0,408.0,303.4,,23.9,30.0,29.0,23.6,24.2,18.5,,351.0,357.3,277.0,359.6,342.4,289.3,,1.8,2.3,1.0,1.8,1.8,1.8,,1.7,0.3,1.0,1.0,2.4,1.7,70,-3.5,19,70,47,15,6.3,7,35,14,26,3.0,1,37,23
68,,Tennessee,25.0,42.0,24.0,24.8,25.2,29.3,2010,13,,345.4,439.0,360.0,333.8,357.0,383.6,,28.2,12.7,10.0,32.6,23.8,22.2,,408.4,312.0,333.0,434.0,382.8,318.8,,1.7,1.3,3.0,1.2,2.2,1.6,,2.1,4.0,2.0,1.8,2.4,1.8,32,8.3,14,77,43,46,--,22,60,45,24,3.6,4,87,18
69,,Louisville,24.9,19.7,10.0,26.0,23.3,17.0,2010,13,,370.2,267.3,171.0,363.5,380.3,326.4,,19.8,20.3,17.0,16.5,24.8,27.7,,311.3,261.3,269.0,311.8,310.5,395.6,,1.2,1.3,1.0,0.8,1.8,1.6,,1.3,1.0,1.0,1.5,1.0,1.2,46,3.8,25,95,50,52,--,26,75,47,56,-1.3,33,77,62
70,,Tulane,24.9,32.7,14.0,25.2,24.5,13.7,2010,13,,382.8,418.0,338.0,375.8,393.3,301.5,,38.7,52.0,61.0,42.5,33.0,37.1,,416.2,453.0,459.0,436.7,385.5,418.3,,1.9,2.0,4.0,2.2,1.5,2.2,,1.7,1.7,0.0,1.7,1.8,0.7,106,-20.5,91,120,99,84,--,63,120,82,100,-9.6,93,120,103
71,,Colorado,24.8,41.0,44.0,31.2,17.2,22.3,2010,13,,374.7,457.3,502.0,420.7,319.6,314.2,,29.5,34.0,36.0,24.7,35.2,28.8,,401.1,365.3,411.0,395.0,408.4,363.0,,1.5,1.3,0.0,1.0,2.0,2.7,,1.8,1.7,1.0,2.0,1.6,2.0,69,-3.2,33,101,80,19,2.3,4,68,16,47,0.1,20,77,47
72,,BYU,24.7,48.0,40.0,30.0,18.4,35.5,2010,13,,360.6,513.7,494.0,409.2,302.4,427.5,,21.8,8.0,7.0,16.5,28.2,21.5,,345.1,259.7,260.0,282.3,420.4,328.2,,1.4,0.7,0.0,0.7,2.2,1.8,,1.5,3.3,4.0,1.5,1.4,1.8,30,8.5,16,89,37,72,--,8,93,73,64,-2.5,5,64,56
73,,California,24.5,15.7,14.0,32.8,16.2,26.6,2010,13,,321.7,294.7,300.0,321.8,321.6,382.4,,25.2,25.3,48.0,18.8,31.6,27.0,,340.8,327.0,467.0,281.2,400.4,389.8,,1.6,2.0,3.0,1.4,1.8,1.4,,1.4,0.3,0.0,2.2,0.6,1.7,44,4.7,3,99,42,77,--,30,87,77,8,6.2,7,98,11
74,,Miss State,24.5,21.7,31.0,28.5,18.5,23.8,2010,13,,369.0,373.3,486.0,389.7,338.0,368.5,,20.5,28.3,38.0,19.2,22.5,28.5,,364.4,429.0,488.0,360.5,370.3,381.6,,1.5,2.0,3.0,1.3,1.8,2.5,,2.4,3.0,3.0,2.7,2.0,1.8,42,5.0,8,59,28,38,--,3,78,35,12,5.4,6,83,14
75,,Northwestern,24.5,23.0,27.0,23.8,25.0,24.2,2010,13,,401.0,370.3,318.0,407.5,396.7,397.3,,25.9,33.3,48.0,24.3,27.0,25.3,,418.3,489.0,559.0,386.0,439.8,362.6,,1.3,1.3,3.0,1.5,1.2,2.1,,1.6,1.3,2.0,1.5,1.7,2.3,73,-4.6,42,86,70,119,-16.5,17,119,69,75,-5.1,41,104,79
76,,Texas,24.4,27.0,51.0,26.0,22.4,39.3,2010,13,,386.9,437.3,524.0,414.7,353.6,421.1,,23.6,29.7,17.0,24.8,22.2,16.7,,301.6,374.0,317.0,349.0,244.8,251.9,,2.4,2.7,1.0,2.3,2.4,2.0,,1.4,1.7,3.0,1.7,1.0,2.6,79,-7.3,18,79,78,17,5.2,3,34,17,44,0.4,3,97,39
77,,W Virginia,24.3,22.3,17.0,30.2,17.0,25.6,2010,13,,361.9,367.3,269.0,385.4,332.5,370.7,,14.3,12.0,10.0,12.4,16.8,21.8,,253.7,243.3,171.0,246.8,262.3,339.6,,1.7,2.3,1.0,1.2,2.3,2.1,,1.4,1.3,1.0,1.8,1.0,1.8,34,7.9,15,62,30,49,--,13,108,51,53,-0.8,13,88,57
78,,Duke,24.3,30.3,20.0,23.6,25.0,23.7,2010,13,,379.2,416.3,449.0,353.2,405.2,356.6,,37.4,33.0,30.0,38.8,36.0,30.2,,449.1,470.0,410.0,482.2,416.0,396.0,,2.5,1.7,2.0,3.2,1.8,1.5,,1.5,2.3,2.0,1.8,1.2,1.7,77,-5.8,62,110,79,73,--,61,88,76,65,-3.0,63,108,68
79,,Indiana,24.1,19.0,24.0,27.2,21.0,23.9,2010,13,,389.7,320.3,332.0,436.2,343.2,361.9,,36.0,47.3,41.0,26.8,45.2,31.0,,423.7,513.7,496.0,415.2,432.2,403.1,,1.8,1.7,1.0,1.0,2.6,1.7,,0.8,0.3,0.0,1.0,0.6,2.5,104,-18.1,51,120,101,118,-14.6,47,118,97,84,-6.6,81,120,87
80,,Virginia,23.9,28.0,13.0,23.8,24.0,19.8,2010,13,,401.7,482.0,421.0,367.0,445.0,269.7,,31.3,38.0,17.0,32.0,30.5,26.4,,430.9,428.0,370.0,430.8,431.0,362.9,,1.9,2.0,1.0,2.2,1.5,1.2,,1.4,0.7,1.0,1.6,1.3,1.7,75,-5.4,47,98,86,68,--,22,81,68,70,-4.3,43,109,71
81,,W Kentucky,23.6,26.0,26.0,19.8,26.8,21.6,2010,13,,324.4,350.3,395.0,313.4,333.5,324.8,,33.6,26.3,27.0,30.0,36.7,40.6,,375.4,307.0,219.0,331.0,412.3,484.7,,1.0,1.0,1.0,1.0,1.0,2.2,,1.2,2.3,0.0,0.6,1.7,1.3,98,-15.1,7,113,94,85,--,71,117,84,110,-11.6,3,117,105
82,,Penn State,22.9,30.0,41.0,27.0,18.8,26.9,2010,13,,372.9,433.0,496.0,405.0,340.8,394.8,,22.9,27.7,24.0,19.6,26.2,13.0,,364.4,385.0,332.0,333.6,395.2,280.2,,1.4,1.0,0.0,1.2,1.6,1.3,,1.3,0.7,1.0,1.6,1.0,1.8,41,5.3,15,70,58,16,6.1,15,68,55,50,-0.6,20,95,43
83,,Central Mich,22.9,25.7,37.0,19.3,25.3,32.8,2010,13,,387.7,367.7,495.0,345.0,416.2,431.9,,27.0,25.7,38.0,24.3,28.8,20.4,,400.0,403.7,472.0,411.5,392.3,360.2,,2.6,1.7,0.0,3.3,2.2,1.2,,1.6,2.3,1.0,2.0,1.3,1.5,93,-13.6,30,112,91,64,--,31,106,66,94,-8.3,55,114,96
84,,Connecticut,22.7,23.0,23.0,32.8,14.6,29.4,2010,13,,319.4,295.0,258.0,351.3,294.0,378.8,,22.4,15.7,6.0,20.8,23.8,24.8,,372.2,337.3,235.0,368.0,375.6,387.2,,1.4,0.7,1.0,1.5,1.4,1.6,,1.9,3.0,2.0,3.5,0.6,1.8,57,1.2,24,94,59,80,--,32,104,90,63,-2.2,20,69,63
85,,Bowling Grn,22.5,17.3,14.0,24.3,21.6,28.5,2010,13,,288.3,265.0,254.0,234.5,319.0,404.8,,32.9,23.7,33.0,27.5,36.0,27.5,,432.2,383.0,539.0,389.0,456.9,400.2,,2.5,2.7,4.0,3.0,2.3,1.2,,2.5,2.3,1.0,4.0,1.7,1.5,101,-17.6,68,114,100,94,--,77,103,93,99,-9.4,24,101,98
86,,North Texas,22.4,31.7,37.0,24.4,20.7,26.6,2010,13,,371.3,403.0,325.0,367.4,374.5,408.8,,27.9,35.7,49.0,31.8,24.7,35.6,,391.2,464.3,482.0,412.0,373.8,412.4,,1.4,1.3,2.0,1.0,1.7,2.4,,1.2,2.0,1.0,0.8,1.5,1.3,96,-14.6,82,113,90,88,--,73,111,79,114,-12.5,13,115,113
87,,Middle Tenn,22.3,22.7,27.0,21.3,23.2,32.0,2010,13,,337.1,323.3,219.0,341.8,333.4,421.7,,28.4,33.3,26.0,24.8,31.4,23.7,,402.6,448.7,395.0,421.0,387.8,355.3,,3.0,3.3,0.0,2.3,3.6,1.6,,1.1,1.3,1.0,1.0,1.2,2.5,102,-17.7,85,114,114,101,--,64,115,102,120,-15.9,49,120,119
88,,LA Lafayette,22.3,20.3,17.0,22.2,22.3,20.4,2010,13,,350.2,344.0,390.0,381.2,324.3,345.8,,38.4,35.0,38.0,40.8,36.3,31.4,,408.6,375.3,317.0,421.6,397.8,406.7,,2.1,2.7,3.0,2.0,2.2,1.9,,1.7,0.7,0.0,1.2,2.2,2.1,116,-26.0,30,116,113,95,--,79,113,94,103,-9.9,4,110,100
89,,Clemson,22.1,19.0,30.0,25.6,18.6,29.8,2010,13,,340.2,356.7,413.0,324.8,355.6,359.5,,16.3,13.0,10.0,14.6,18.0,21.8,,328.8,263.3,205.0,358.4,299.2,325.4,,1.7,2.3,2.0,2.0,1.4,1.7,,1.5,1.3,0.0,2.0,1.0,2.2,38,7.1,28,48,29,41,--,19,98,38,29,2.5,19,114,21
90,,Ball State,21.4,26.0,21.0,28.0,17.0,19.5,2010,13,,302.4,327.3,268.0,315.5,293.7,309.1,,32.8,30.7,59.0,43.8,25.5,28.6,,415.8,316.0,444.0,444.0,397.0,392.5,,2.5,2.3,3.0,2.8,2.3,2.1,,1.9,3.0,2.0,1.8,2.0,1.7,107,-20.8,100,117,108,90,--,67,115,92,119,-15.4,84,120,120
91,,Washington,21.4,13.3,24.0,22.5,19.8,26.1,2010,13,,345.5,230.7,322.0,328.7,370.8,375.5,,33.3,33.7,7.0,30.3,37.8,26.7,,414.9,385.3,163.0,376.7,472.3,389.5,,1.2,1.0,1.0,1.7,0.5,1.6,,1.5,2.0,3.0,1.8,1.0,1.9,76,-5.8,6,86,85,66,--,5,71,61,9,6.1,2,50,4
92,,Rutgers,21.3,25.0,38.0,16.0,25.6,26.2,2010,13,,290.3,304.3,393.0,333.0,256.2,305.2,,27.0,36.7,69.0,17.8,34.4,20.5,,378.0,425.0,661.0,286.8,451.0,328.3,,1.2,1.0,2.0,1.0,1.4,1.2,,2.0,1.7,1.0,1.8,2.2,2.5,82,-8.9,59,108,67,112,-4.5,47,114,112,71,-4.3,47,112,70
93,,Minnesota,21.3,18.7,38.0,20.6,22.0,21.3,2010,13,,352.7,287.3,361.0,362.0,343.4,312.8,,33.1,39.0,34.0,36.0,30.2,24.7,,405.6,412.7,410.0,427.4,383.8,380.8,,1.3,1.7,1.0,1.6,1.0,2.3,,1.4,1.0,1.0,1.6,1.2,2.0,84,-11.3,8,99,87,71,--,2,83,74,58,-1.9,40,101,61
94,,Utah State,21.2,23.7,6.0,19.0,23.4,26.9,2010,13,,336.9,363.0,243.0,299.0,374.8,424.4,,33.8,28.0,28.0,30.4,37.2,34.0,,442.4,386.0,358.0,406.2,478.6,463.1,,1.5,2.0,2.0,1.4,1.6,1.1,,1.4,1.0,1.0,1.4,1.4,1.6,109,-21.5,1,109,105,86,--,13,97,86,97,-8.8,9,97,92
95,,Iowa State,21.2,14.7,0.0,27.3,13.8,19.4,2010,13,,331.9,309.0,332.0,386.8,266.0,358.3,,31.5,26.3,14.0,29.5,33.8,22.3,,419.0,343.3,319.0,375.7,471.0,418.2,,1.5,2.0,1.0,1.7,1.4,2.2,,1.6,1.0,0.0,1.8,1.4,2.5,63,-1.4,5,96,81,111,-4.0,7,118,113,42,0.8,32,84,50
96,,LA Monroe,20.7,28.0,49.0,26.0,17.2,22.6,2010,13,,346.8,384.7,482.0,380.8,324.2,374.2,,34.6,43.3,37.0,24.8,41.2,29.8,,394.2,349.7,325.0,352.5,422.0,369.8,,2.0,2.3,1.0,1.5,2.3,2.5,,1.5,1.3,2.0,2.0,1.2,1.7,105,-18.6,9,116,102,103,--,58,111,104,108,-10.9,5,114,102
97,,E Michigan,20.5,19.3,21.0,16.3,22.9,16.4,2010,13,,351.3,390.0,353.0,343.8,355.6,278.3,,41.5,34.7,17.0,38.8,43.0,38.3,,440.2,419.3,297.0,440.8,439.9,426.8,,2.0,2.3,2.0,2.0,2.0,2.2,,1.1,1.0,0.0,1.3,1.0,1.9,114,-24.0,91,120,119,104,--,85,119,106,104,-10.0,64,119,99
98,,S Florida,20.4,20.7,10.0,20.4,20.5,22.3,2010,13,,284.0,283.3,285.0,277.0,292.8,349.7,,20.1,21.7,17.0,14.4,27.3,22.7,,333.3,286.7,292.0,272.2,409.8,344.0,,1.6,1.0,1.0,1.0,2.3,1.9,,0.9,0.7,0.0,1.0,0.8,1.7,56,1.6,4,70,56,54,--,21,80,50,59,-1.9,16,97,60
99,,Miami (OH),19.8,21.3,19.0,24.8,17.0,15.6,2010,13,,338.6,359.0,400.0,344.3,335.4,343.5,,25.5,14.7,14.0,21.5,27.7,34.2,,350.4,272.3,318.0,321.8,366.7,377.9,,1.9,1.7,0.0,2.0,1.9,3.0,,2.1,1.7,2.0,2.8,1.7,1.0,89,-12.2,57,106,97,91,--,10,108,89,111,-11.8,1,111,104
100,,Kansas,19.5,23.0,14.0,25.5,10.5,27.6,2010,13,,312.7,276.0,288.0,371.3,224.8,410.5,,37.2,37.7,48.0,39.7,33.5,30.7,,458.2,491.0,597.0,456.5,460.8,394.2,,1.4,1.0,0.0,1.3,1.5,2.0,,0.9,1.7,0.0,0.8,1.0,1.4,91,-12.9,75,117,104,98,--,41,117,98,77,-5.7,39,110,82
101,,UCLA,19.4,15.0,7.0,22.2,16.6,22.0,2010,13,,301.7,266.3,163.0,361.2,242.2,337.4,,28.1,22.3,24.0,23.8,32.4,21.2,,398.5,391.7,322.0,392.4,404.6,334.0,,2.4,2.0,3.0,2.4,2.4,1.8,,1.3,1.0,1.0,1.2,1.4,2.3,81,-8.4,13,109,77,70,--,22,101,59,18,4.6,3,56,15
102,,Marshall,19.3,25.3,17.0,20.6,18.2,21.0,2010,13,,319.6,370.0,327.0,343.2,300.0,345.8,,29.3,20.3,31.0,21.4,35.8,24.0,,387.4,325.0,416.0,350.6,418.0,376.8,,1.9,2.0,3.0,0.8,2.8,1.8,,1.2,1.3,2.0,1.4,1.0,1.2,92,-13.5,81,119,92,97,--,82,120,96,87,-6.8,1,97,91
103,,Kent State,18.7,13.7,3.0,24.8,14.7,19.4,2010,13,,314.3,354.7,431.0,338.5,298.2,326.3,,25.9,37.0,38.0,26.0,25.8,24.5,,332.7,426.7,429.0,330.0,334.5,371.5,,2.4,3.3,3.0,2.0,2.7,2.4,,2.2,1.3,1.0,3.0,1.7,2.2,100,-16.5,74,111,88,93,--,70,110,85,112,-12.0,68,119,111
104,,Wake Forest,18.6,8.7,10.0,24.8,12.4,25.5,2010,13,,282.8,226.7,205.0,334.2,231.4,401.4,,40.4,30.3,30.0,30.6,50.2,28.0,,442.1,373.0,413.0,390.4,493.8,394.0,,1.6,2.0,0.0,1.8,1.4,1.6,,1.1,1.7,2.0,1.6,0.6,1.4,110,-21.9,10,110,106,102,--,10,107,103,62,-2.1,53,111,64
